"","species","ECO_NAME","X","garden","variant","latitude","longitude","country","IUCNRedList","ECO_CODE","province","geometry","Group","crop"
"7694","Pinus strobus",NA,4242,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7695","Pinus strobus",NA,4243,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7696","Pinus strobus",NA,4244,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7697","Pinus strobus",NA,4245,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7698","Pinus strobus",NA,4246,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7699","Pinus strobus",NA,4247,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7700","Pinus strobus",NA,4248,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7701","Pinus strobus",NA,4249,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7702","Pinus strobus",NA,4250,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7703","Pinus strobus",NA,4251,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7704","Pinus strobus",NA,4252,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7705","Pinus strobus",NA,4253,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7706","Pinus strobus",NA,4254,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7707","Pinus strobus",NA,4255,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7708","Pinus strobus",NA,4256,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7709","Pinus strobus",NA,4257,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7710","Pinus strobus",NA,4258,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7711","Pinus strobus",NA,4259,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7712","Pinus strobus",NA,4260,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7713","Pinus strobus",NA,4261,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7714","Pinus strobus",NA,4262,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7715","Pinus strobus",NA,4263,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7716","Pinus strobus",NA,4264,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7717","Pinus strobus",NA,4265,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7718","Pinus strobus",NA,4266,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7719","Pinus strobus",NA,4267,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7720","Pinus strobus",NA,4268,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7721","Pinus strobus",NA,4269,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7722","Pinus strobus",NA,4270,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7723","Pinus strobus",NA,4271,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7724","Pinus strobus",NA,4272,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7725","Pinus strobus",NA,4273,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7726","Pinus strobus",NA,4274,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7727","Pinus strobus",NA,4275,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7728","Pinus strobus",NA,4276,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7729","Pinus strobus",NA,4278,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7730","Pinus strobus",NA,4279,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7731","Pinus strobus",NA,4280,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7732","Pinus strobus",NA,4281,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7733","Pinus strobus",NA,4282,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7734","Pinus strobus",NA,4283,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7735","Pinus strobus",NA,4284,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7736","Pinus strobus",NA,4285,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7737","Pinus strobus",NA,4288,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7738","Pinus strobus",NA,4290,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7739","Pinus strobus",NA,4291,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7740","Pinus strobus",NA,4292,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7741","Pinus strobus",NA,4293,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7742","Pinus strobus",NA,4294,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7743","Pinus strobus",NA,4295,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7744","Pinus strobus",NA,4296,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7745","Pinus strobus",NA,4298,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7746","Pinus strobus",NA,4299,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7747","Pinus strobus",NA,4300,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7748","Pinus strobus",NA,4301,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7749","Pinus strobus",NA,4302,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7750","Pinus strobus",NA,4303,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7751","Pinus strobus",NA,4304,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7752","Pinus strobus",NA,4305,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7753","Pinus strobus",NA,4306,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7754","Pinus strobus",NA,4307,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7755","Pinus strobus",NA,4308,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7756","Pinus strobus",NA,4309,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7757","Pinus strobus",NA,4310,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7758","Pinus strobus",NA,4311,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7759","Pinus strobus",NA,4312,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7760","Pinus strobus",NA,4313,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7761","Pinus strobus",NA,4314,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7762","Pinus strobus",NA,4316,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7763","Pinus strobus",NA,4317,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7764","Pinus strobus",NA,4319,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7765","Pinus strobus",NA,4320,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7766","Pinus strobus",NA,4321,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7767","Pinus strobus",NA,4322,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7768","Pinus strobus",NA,4323,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7769","Pinus strobus",NA,4324,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7770","Pinus strobus",NA,4325,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7771","Pinus strobus",NA,4326,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7772","Pinus strobus",NA,4327,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7773","Pinus strobus",NA,4329,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7774","Pinus strobus",NA,4330,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7775","Pinus strobus",NA,4331,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7776","Pinus strobus",NA,4332,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7777","Pinus strobus",NA,4333,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7778","Pinus strobus",NA,4334,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7779","Pinus strobus",NA,4335,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7780","Pinus strobus",NA,4336,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7781","Pinus strobus",NA,4337,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7782","Pinus strobus",NA,4338,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7783","Pinus strobus",NA,4339,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7784","Pinus strobus",NA,4340,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7785","Pinus strobus",NA,4341,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7786","Pinus strobus",NA,4342,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7787","Pinus strobus",NA,4343,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7788","Pinus strobus",NA,4344,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7789","Pinus strobus",NA,4345,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7790","Pinus strobus",NA,4346,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7791","Pinus strobus",NA,4347,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7792","Pinus strobus",NA,4348,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7793","Pinus strobus",NA,4349,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7794","Pinus strobus",NA,4350,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7795","Pinus strobus",NA,4351,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7796","Pinus strobus",NA,4352,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7797","Pinus strobus",NA,4353,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7798","Pinus strobus",NA,4354,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7799","Pinus strobus",NA,4355,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7800","Pinus strobus",NA,4356,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7801","Pinus strobus",NA,4357,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7802","Pinus strobus",NA,4358,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7803","Pinus strobus",NA,4359,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7804","Pinus strobus",NA,4360,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7805","Pinus strobus",NA,4363,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7806","Pinus strobus",NA,4364,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7807","Pinus strobus",NA,4365,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7808","Pinus strobus",NA,4366,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7809","Pinus strobus",NA,4367,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7810","Pinus strobus",NA,4368,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7811","Pinus strobus",NA,4369,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7812","Pinus strobus",NA,4370,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7813","Pinus strobus",NA,4371,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7814","Pinus strobus",NA,4372,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7815","Pinus strobus",NA,4373,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7816","Pinus strobus",NA,4374,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7817","Pinus strobus",NA,4378,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7818","Pinus strobus",NA,4379,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7819","Pinus strobus",NA,4380,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7820","Pinus strobus",NA,4381,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7821","Pinus strobus",NA,4382,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7822","Pinus strobus",NA,4383,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7823","Pinus strobus",NA,4384,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7824","Pinus strobus",NA,4385,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7825","Pinus strobus",NA,4386,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7826","Pinus strobus",NA,4387,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7827","Pinus strobus",NA,4388,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7828","Pinus strobus",NA,4389,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7829","Pinus strobus",NA,4390,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7830","Pinus strobus",NA,4391,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7831","Pinus strobus",NA,4392,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7832","Pinus strobus",NA,4393,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7833","Pinus strobus",NA,4394,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7834","Pinus strobus",NA,4395,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7835","Pinus strobus",NA,4396,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7836","Pinus strobus",NA,4397,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7837","Pinus strobus",NA,4398,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7838","Pinus strobus",NA,4399,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7839","Pinus strobus",NA,4400,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7840","Pinus strobus",NA,4401,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7841","Pinus strobus",NA,4402,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7842","Pinus strobus",NA,4403,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7843","Pinus strobus",NA,4404,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7844","Pinus strobus",NA,4405,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7845","Pinus strobus",NA,4406,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7846","Pinus strobus",NA,4407,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7847","Pinus strobus",NA,4408,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7848","Pinus strobus",NA,4409,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7849","Pinus strobus",NA,4410,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7850","Pinus strobus",NA,4411,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7851","Pinus strobus",NA,4412,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7852","Pinus strobus",NA,4413,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7853","Pinus strobus",NA,4414,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7854","Pinus strobus",NA,4415,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7855","Pinus strobus",NA,4416,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7856","Pinus strobus",NA,4417,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7857","Pinus strobus",NA,4418,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7858","Pinus strobus",NA,4419,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7859","Pinus strobus",NA,4420,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7860","Pinus strobus",NA,4421,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7861","Pinus strobus",NA,4423,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7862","Pinus strobus",NA,4424,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7863","Pinus strobus",NA,4425,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7864","Pinus strobus",NA,4426,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7865","Pinus strobus",NA,4427,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7866","Pinus strobus",NA,4428,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7867","Pinus strobus",NA,4429,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7868","Pinus strobus",NA,4430,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7869","Pinus strobus",NA,4431,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7870","Pinus strobus",NA,4432,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7871","Pinus strobus",NA,4433,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7872","Pinus strobus",NA,4435,"University of Guelph Arboretum","Chippewa'",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7873","Pinus strobus",NA,4436,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7874","Pinus strobus",NA,4437,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7875","Pinus strobus",NA,4438,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7876","Pinus strobus",NA,4441,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7877","Pinus strobus",NA,4442,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7878","Pinus strobus",NA,4443,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7879","Pinus strobus",NA,4444,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7880","Pinus strobus",NA,4445,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7881","Pinus strobus",NA,4446,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7882","Pinus strobus",NA,4447,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
"7883","Pinus strobus",NA,4448,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Pine"
