"","garden","crop","species","variant","latitude","longitude","country","province","IUCNRedList"
"8753","University of Guelph Arboretum","Cranberry","Viburnum lantana","","","","","NA","NA"
"8754","University of Guelph Arboretum","Cranberry","Viburnum lantana","Mohican'","","","Canada","NA","NA"
"8755","University of Guelph Arboretum","Cranberry","Viburnum lantana","","","","United States of America","NA","NA"
"8756","University of Guelph Arboretum","Cranberry","Viburnum lantana","","","","","NA","NA"
"8757","University of Guelph Arboretum","Cranberry","Viburnum lantana","Aureum'","","","Canada","NA","NA"
"8758","University of Guelph Arboretum","Cranberry","Viburnum lantana","","","","Canada","NA","NA"
"8759","University of Guelph Arboretum","Cranberry","Viburnum lantana","Mohican'","","","Canada","NA","NA"
"8760","University of Guelph Arboretum","Cranberry","Viburnum lantana","","","","","NA","NA"
"8761","University of Guelph Arboretum","Cranberry","Viburnum lantana","","","","","NA","NA"
"8762","University of Guelph Arboretum","Cranberry","Viburnum lantana","discolor","","","Yugoslavia (former)","NA","NA"
"8763","University of Guelph Arboretum","Cranberry","Viburnum lantana","","","","","NA","NA"
"8764","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8765","University of Guelph Arboretum","Cranberry","Viburnum lentago","","43.46990203","-80.21245839","Canada","NA","NA"
"8766","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8767","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8768","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8769","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8770","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8771","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8772","University of Guelph Arboretum","Cranberry","Viburnum lentago","","43.46990203","-80.21245839","Canada","NA","NA"
"8773","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8774","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8775","University of Guelph Arboretum","Cranberry","Viburnum lentago","","43.46990203","-80.21245839","Canada","NA","NA"
"8776","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8777","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8778","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8779","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8780","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8781","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8782","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8783","University of Guelph Arboretum","Cranberry","Viburnum lentago","","43.46990203","-80.21245839","Canada","NA","NA"
"8784","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8785","University of Guelph Arboretum","Cranberry","Viburnum lentago","","43.46990203","-80.21245839","Canada","NA","NA"
"8786","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8787","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8788","University of Guelph Arboretum","Cranberry","Viburnum lentago","","43.46990203","-80.21245839","Canada","NA","NA"
"8789","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8790","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8791","University of Guelph Arboretum","Cranberry","Viburnum lentago","","43.46990203","-80.21245839","Canada","NA","NA"
"8792","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8793","University of Guelph Arboretum","Cranberry","Viburnum lentago","","43.46990203","-80.21245839","Canada","NA","NA"
"8794","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8795","University of Guelph Arboretum","Cranberry","Viburnum lentago","","44.58070853","-80.31853708","Canada","NA","NA"
"8796","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8797","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8798","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8799","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8800","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8801","University of Guelph Arboretum","Cranberry","Viburnum lentago","","42.381944","-82.127294","Canada","NA","NA"
"8802","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8803","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8804","University of Guelph Arboretum","Cranberry","Viburnum lentago","","42.56410031","-81.62498252","Canada","NA","NA"
"8805","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8806","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8807","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8808","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8809","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8810","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8811","University of Guelph Arboretum","Cranberry","Viburnum lentago","","44.58070853","-80.31853708","Canada","NA","NA"
"8812","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8813","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8814","University of Guelph Arboretum","Cranberry","Viburnum lentago","","43.56121882","-80.13945484","Canada","NA","NA"
"8815","University of Guelph Arboretum","Cranberry","Viburnum lentago","","43.56121882","-80.13945484","Canada","NA","NA"
"8816","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8817","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8818","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8819","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8820","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8821","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8822","University of Guelph Arboretum","Cranberry","Viburnum lentago","","44.58070853","-80.31853708","Canada","NA","NA"
"8823","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8824","University of Guelph Arboretum","Cranberry","Viburnum lentago","","44.58070853","-80.31853708","Canada","NA","NA"
"8825","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8826","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8827","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8828","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","United States of America","NA","NA"
"8829","University of Guelph Arboretum","Cranberry","Viburnum lentago","","43.56121882","-80.13945484","Canada","NA","NA"
"8830","University of Guelph Arboretum","Cranberry","Viburnum lentago","","43.56121882","-80.13945484","Canada","NA","NA"
"8831","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","","NA","NA"
"8832","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8833","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8834","University of Guelph Arboretum","Cranberry","Viburnum lentago","","44.58070853","-80.31853708","Canada","NA","NA"
"8835","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8836","University of Guelph Arboretum","Cranberry","Viburnum lentago","","44.58070853","-80.31853708","Canada","NA","NA"
"8837","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8838","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8839","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8840","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","United States of America","NA","NA"
"8841","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8842","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","","NA","NA"
"8843","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8844","University of Guelph Arboretum","Cranberry","Viburnum lentago","","44.58070853","-80.31853708","Canada","NA","NA"
"8845","University of Guelph Arboretum","Cranberry","Viburnum lentago","","44.58070853","-80.31853708","Canada","NA","NA"
"8846","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8847","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8848","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8849","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8850","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8851","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","United States of America","NA","NA"
"8852","University of Guelph Arboretum","Cranberry","Viburnum lentago","","44.58070853","-80.31853708","Canada","NA","NA"
"8853","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8854","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8855","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","","NA","NA"
"8856","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8857","University of Guelph Arboretum","Cranberry","Viburnum lentago","","44.58070853","-80.31853708","Canada","NA","NA"
"8858","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8859","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8860","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8861","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8862","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8863","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8864","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8865","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8866","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8867","University of Guelph Arboretum","Cranberry","Viburnum lentago","","","","Canada","NA","NA"
"8868","University of Guelph Arboretum","Cranberry","Viburnum trilobum","","","","Canada","NA","NA"
"8869","University of Guelph Arboretum","Cranberry","Viburnum trilobum","","43.58199108","-80.14782931","Canada","NA","NA"
"8870","University of Guelph Arboretum","Cranberry","Viburnum trilobum","","","","Canada","NA","NA"
"8871","University of Guelph Arboretum","Cranberry","Viburnum trilobum","","","","Canada","NA","NA"
"8872","University of Guelph Arboretum","Cranberry","Viburnum trilobum","","","","Canada","NA","NA"
"8873","University of Guelph Arboretum","Cranberry","Viburnum trilobum","","","","Canada","NA","NA"
"8874","University of Guelph Arboretum","Cranberry","Viburnum trilobum","","","","Canada","NA","NA"
"8875","University of Guelph Arboretum","Cranberry","Viburnum trilobum","","43.58199108","-80.14782931","Canada","NA","NA"
"8876","University of Guelph Arboretum","Cranberry","Viburnum trilobum","","","","Canada","NA","NA"
"8877","University of Guelph Arboretum","Cranberry","Viburnum trilobum","","","","Canada","NA","NA"
"8878","University of Guelph Arboretum","Cranberry","Viburnum trilobum","","","","Canada","NA","NA"
"8879","University of Guelph Arboretum","Cranberry","Viburnum trilobum","","","","Canada","NA","NA"
"8880","University of Guelph Arboretum","Cranberry","Viburnum trilobum","","","","Canada","NA","NA"
"8881","University of Guelph Arboretum","Cranberry","Viburnum trilobum","","","","Canada","NA","NA"
"8882","University of Guelph Arboretum","Cranberry","Viburnum trilobum","","","","Canada","NA","NA"
"8883","University of Guelph Arboretum","Cranberry","Viburnum trilobum","","","","Canada","NA","NA"
"8884","University of Guelph Arboretum","Cranberry","Viburnum trilobum","","43.07830986","-80.37595874","Canada","NA","NA"
"8885","University of Guelph Arboretum","Cranberry","Viburnum trilobum","Compactum'","","","Canada","NA","NA"
"8886","University of Guelph Arboretum","Cranberry","Viburnum trilobum","","","","Canada","NA","NA"
"8887","University of Guelph Arboretum","Cranberry","Viburnum trilobum","","45.53843458","-82.62411189","Canada","NA","NA"
"8888","University of Guelph Arboretum","Cranberry","Viburnum trilobum","","","","Canada","NA","NA"
"8889","University of Guelph Arboretum","Cranberry","Viburnum trilobum","","","","Canada","NA","NA"
"8890","University of Guelph Arboretum","Cranberry","Viburnum trilobum","","","","Canada","NA","NA"
"8891","University of Guelph Arboretum","Cranberry","Viburnum trilobum","","","","Canada","NA","NA"
"8892","University of Guelph Arboretum","Cranberry","Viburnum trilobum","","","","Canada","NA","NA"
"8893","University of Guelph Arboretum","Cranberry","Viburnum trilobum","","43.58199108","-80.14782931","Canada","NA","NA"
"8894","University of Guelph Arboretum","Cranberry","Viburnum trilobum","","","","Canada","NA","NA"
"8895","University of Guelph Arboretum","Cranberry","Viburnum trilobum","","43.07830986","-80.37595874","Canada","NA","NA"
"8896","University of Guelph Arboretum","Cranberry","Viburnum trilobum","","","","Canada","NA","NA"
